timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_amounts,output_addresses,output_amounts,geo_country,asn,fee_sats,vsize,script_types,block_height,msg_type,observer_id
2026-03-01T09:17:00.003700+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,IN,64496,25000,600,p2wpkh,880012,tx,obs-3
2026-03-01T09:17:00.008400+00:00,203.0.113.21,198.51.100.13,41231,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,US,64497,25000,600,p2wpkh,880012,inv,obs-4
2026-03-01T09:17:00.014300+00:00,203.0.113.31,198.51.100.10,41241,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,DE,64498,25000,600,p2wpkh,880012,inv,obs-1
2026-03-01T09:17:00.021400+00:00,203.0.113.51,198.51.100.11,41261,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,NL,64500,25000,600,p2wpkh,880012,inv,obs-2
2026-03-01T09:17:00.029800+00:00,203.0.113.61,198.51.100.12,41271,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,IN,64501,25000,600,p2wpkh,880012,tx,obs-3
2026-03-01T09:17:00.039500+00:00,192.0.2.12,198.51.100.13,41302,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,SG,64503,25000,600,p2wpkh,880012,inv,obs-4
2026-03-01T09:17:00.052500+00:00,203.0.113.41,198.51.100.10,41251,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,SG,64499,25000,600,p2wpkh,880012,inv,obs-1
2026-03-01T09:18:00.000000+00:00,203.0.113.21,198.51.100.10,41231,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,US,64497,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:18:00.001000+00:00,203.0.113.22,198.51.100.11,41232,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,US,64497,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-2
2026-03-01T09:18:00.003200+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,IN,64496,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,tx,obs-3
2026-03-01T09:18:00.007900+00:00,203.0.113.31,198.51.100.13,41241,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,DE,64498,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-4
2026-03-01T09:18:00.013400+00:00,203.0.113.51,198.51.100.10,41261,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,NL,64500,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:18:00.020000+00:00,203.0.113.61,198.51.100.11,41271,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,IN,64501,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-2
2026-03-01T09:18:00.028100+00:00,203.0.113.71,198.51.100.12,41281,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,US,64502,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,tx,obs-3
2026-03-01T09:18:00.037800+00:00,192.0.2.13,198.51.100.13,41303,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,SG,64503,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-4
2026-03-01T09:18:00.051000+00:00,203.0.113.41,198.51.100.10,41251,8333,f1a7001800000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqfansrc,6000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout01|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout04|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout06|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout07|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout08|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout09|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout10|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout11|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqfanout12,500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|485000,SG,64499,15000,520,p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:19:00.000000+00:00,203.0.113.61,198.51.100.10,41271,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,IN,64501,3000,141,p2wpkh|p2wpkh,880013,inv,obs-1
2026-03-01T09:19:00.001300+00:00,203.0.113.62,198.51.100.11,41272,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,IN,64501,3000,141,p2wpkh|p2wpkh,880013,inv,obs-2
2026-03-01T09:19:00.004100+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,IN,64496,3000,141,p2wpkh|p2wpkh,880013,tx,obs-3
2026-03-01T09:19:00.009600+00:00,203.0.113.31,198.51.100.13,41241,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,DE,64498,3000,141,p2wpkh|p2wpkh,880013,inv,obs-4
2026-03-01T09:19:00.016200+00:00,203.0.113.51,198.51.100.10,41261,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,NL,64500,3000,141,p2wpkh|p2wpkh,880013,inv,obs-1
2026-03-01T09:19:00.024800+00:00,203.0.113.71,198.51.100.11,41281,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,US,64502,3000,141,p2wpkh|p2wpkh,880013,inv,obs-2
2026-03-01T09:19:00.034600+00:00,192.0.2.14,198.51.100.12,41304,8333,f1a7001900000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc1,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg1,995000|2000,SG,64503,3000,141,p2wpkh|p2wpkh,880013,tx,obs-3
2026-03-01T09:20:00.000000+00:00,203.0.113.61,198.51.100.10,41271,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,IN,64501,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-1
2026-03-01T09:20:00.001100+00:00,203.0.113.62,198.51.100.11,41272,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,IN,64501,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-2
2026-03-01T09:20:00.003900+00:00,203.0.113.12,198.51.100.12,41222,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,IN,64496,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,tx,obs-3
2026-03-01T09:20:00.009400+00:00,203.0.113.32,198.51.100.13,41242,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,DE,64498,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-4
2026-03-01T09:20:00.015100+00:00,203.0.113.22,198.51.100.10,41232,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,US,64497,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-1
2026-03-01T09:20:00.023000+00:00,203.0.113.52,198.51.100.11,41262,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,NL,64500,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-2
2026-03-01T09:20:00.035000+00:00,192.0.2.13,198.51.100.12,41303,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,SG,64503,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,tx,obs-3
2026-03-01T09:20:00.054000+00:00,203.0.113.42,198.51.100.13,41252,8333,f1a7000300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,150000000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,26000000|25500000|25000000|24500000|24000000|24970000,SG,64499,30000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880004,inv,obs-4
2026-03-01T09:21:00.000000+00:00,203.0.113.61,198.51.100.10,41271,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,IN,64501,3000,141,p2wpkh|p2wpkh,880013,inv,obs-1
2026-03-01T09:21:00.001400+00:00,203.0.113.62,198.51.100.11,41272,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,IN,64501,3000,141,p2wpkh|p2wpkh,880013,inv,obs-2
2026-03-01T09:21:00.004300+00:00,203.0.113.12,198.51.100.12,41222,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,IN,64496,3000,141,p2wpkh|p2wpkh,880013,tx,obs-3
2026-03-01T09:21:00.009900+00:00,203.0.113.32,198.51.100.13,41242,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,DE,64498,3000,141,p2wpkh|p2wpkh,880013,inv,obs-4
2026-03-01T09:21:00.016700+00:00,203.0.113.52,198.51.100.10,41262,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,NL,64500,3000,141,p2wpkh|p2wpkh,880013,inv,obs-1
2026-03-01T09:21:00.025400+00:00,203.0.113.72,198.51.100.11,41282,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,US,64502,3000,141,p2wpkh|p2wpkh,880013,inv,obs-2
2026-03-01T09:21:00.035300+00:00,192.0.2.15,198.51.100.12,41305,8333,f1a7002000000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrsrc2,1000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqstrdst|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqstrchg2,995000|2000,SG,64503,3000,141,p2wpkh|p2wpkh,880013,tx,obs-3
